Final Name,Image Name,Image Source,Original Size (KB),Location,Area,ByteSSIM,Final Size (KB),Worst Size (KB),Worst SSIM,Worst Resolution,SSIM
value-consumer-e73e46d493.png,value-consumer-e73e46d493.png,https://res.cdn.office.net/officehub/images/content/images/unauth-refresh/value-consumer-e73e46d493.png,654.755859375,0.19237170596393896,34295,5295898437.5,654.755859375,649.4599609375,1.0,60,1.0
highlight-consumer-1-rebrand-fdd28e2535.png,highlight-consumer-1-rebrand-fdd28e2535.png,https://res.cdn.office.net/officehub/images/content/images/unauth-refresh/highlight-consumer-1-rebrand-fdd28e2535.png,188.125,0.2618585298196949,43575,776367187.5,188.125,187.3486328125,1.0,80,1.0
highlight-consumer-2-c4ec327b9e.png,highlight-consumer-2-c4ec327b9e.png,https://res.cdn.office.net/officehub/images/content/images/unauth-refresh/highlight-consumer-2-c4ec327b9e.png,293.994140625,0.32940360610263525,44073,1938476562.4999998,293.994140625,292.0556640625,1.0,80,1.0
highlight-consumer-3-8d9f5d5cba.png,highlight-consumer-3-8d9f5d5cba.png,https://res.cdn.office.net/officehub/images/content/images/unauth-refresh/highlight-consumer-3-8d9f5d5cba.png,275.0751953125,0.39722607489597783,41832,2765625000.0,275.0751953125,272.3095703125,1.0,40,1.0
highlight-consumer-4-920951c931.png,highlight-consumer-4-920951c931.png,https://res.cdn.office.net/officehub/images/content/images/unauth-refresh/highlight-consumer-4-920951c931.png,151.1396484375,0.4646324549237171,42330,129882812.49999999,151.1396484375,151.009765625,1.0,90,1.0
more-apps-consumer-861afc732e.png,more-apps-consumer-861afc732e.png,https://res.cdn.office.net/officehub/images/content/images/unauth-refresh/more-apps-consumer-861afc732e.png,727.146484375,0.5223300970873787,121032,3276367187.5,727.146484375,723.8701171875,1.0,60,1.0
m365-rebrand-value-commercial-7828e22528.png,m365-rebrand-value-commercial-7828e22528.png,https://res.cdn.office.net/officehub/images/content/images/unauth-refresh/m365-rebrand-value-commercial-7828e22528.png,323.857421875,0.9112343966712899,0,7334960937.5,323.857421875,316.5224609375,1.0,70,1.0
highlight-commercial-1-c12cd6bc84.png,highlight-commercial-1-c12cd6bc84.png,https://res.cdn.office.net/officehub/images/content/images/unauth-refresh/highlight-commercial-1-c12cd6bc84.png,281.509765625,0.9112343966712899,0,1330078125.0,281.509765625,280.1796875,1.0,60,1.0
highlight-commercial-2-f143e5c2d2.webp,highlight-commercial-2-f143e5c2d2.png,https://res.cdn.office.net/officehub/images/content/images/unauth-refresh/highlight-commercial-2-f143e5c2d2.png,121.947265625,0.9112343966712899,0,637.3870585478313,70.857421875,20.87890625,0.9215884367987219,0,0.9867286192196234
highlight-commercial-3-f455600b67.webp,highlight-commercial-3-f455600b67.png,https://res.cdn.office.net/officehub/images/content/images/unauth-refresh/highlight-commercial-3-f455600b67.png,88.3095703125,0.9112343966712899,0,1005.6104441252037,52.921875,8.36328125,0.9556900050011292,0,0.994585891264344
highlight-commercial-4-b66ce988de.png,highlight-commercial-4-b66ce988de.png,https://res.cdn.office.net/officehub/images/content/images/unauth-refresh/highlight-commercial-4-b66ce988de.png,91.2978515625,0.9112343966712899,0,690429687.5,91.2978515625,90.607421875,1.0,90,1.0
more-apps-commercial-620d899e6a.png,more-apps-commercial-620d899e6a.png,https://res.cdn.office.net/officehub/images/content/images/unauth-refresh/more-apps-commercial-620d899e6a.png,720.392578125,0.9112343966712899,0,3463867187.5,720.392578125,716.9287109375,1.0,60,1.0
m365-rebrand-value-edu-8f1caf2f3b.png,m365-rebrand-value-edu-8f1caf2f3b.png,https://res.cdn.office.net/officehub/images/content/images/unauth-refresh/m365-rebrand-value-edu-8f1caf2f3b.png,499.3984375,0.9112343966712899,0,1143554687.5,499.3984375,498.2548828125,1.0,50,1.0
highlight-edu-1-6f56908e42.png,highlight-edu-1-6f56908e42.png,https://res.cdn.office.net/officehub/images/content/images/unauth-refresh/highlight-edu-1-6f56908e42.png,223.9091796875,0.9112343966712899,0,2880859375.0,223.9091796875,221.0283203125,1.0,80,1.0
highlight-edu-2-a65339870b.webp,highlight-edu-2-a65339870b.png,https://res.cdn.office.net/officehub/images/content/images/unauth-refresh/highlight-edu-2-a65339870b.png,80.0517578125,0.9112343966712899,0,553.0100098122833,46.78515625,5.404296875,0.9251715906751009,0,0.9976773444105762
highlight-edu-3-f237dbff1f.webp,highlight-edu-3-f237dbff1f.png,https://res.cdn.office.net/officehub/images/content/images/unauth-refresh/highlight-edu-3-f237dbff1f.png,150.14453125,0.9112343966712899,0,758.6859825196682,90.05078125,15.337890625,0.9015233016736761,10,0.9710559570386953
highlight-edu-4-b91aa86d96.png,highlight-edu-4-b91aa86d96.png,https://res.cdn.office.net/officehub/images/content/images/unauth-refresh/highlight-edu-4-b91aa86d96.png,199.3837890625,0.9112343966712899,0,152343750.0,199.3837890625,199.2314453125,1.0,50,1.0
more-apps-edu-b1e5c7e0c9.png,more-apps-edu-b1e5c7e0c9.png,https://res.cdn.office.net/officehub/images/content/images/unauth-refresh/more-apps-edu-b1e5c7e0c9.png,741.4892578125,0.9112343966712899,0,2980468750.0,741.4892578125,738.5087890625,1.0,60,1.0
app-store_en-7aab8069fb.png,app-store_en-7aab8069fb.png,https://res.cdn.office.net/officehub/images/content/images/app-store-icons/google-play/app-store_en-7aab8069fb.png,14.515625,0.6259361997226075,5400,163085937.5,14.515625,14.3525390625,1.0,80,1.0
mobile-app-4dc990c23b.png,mobile-app-4dc990c23b.png,https://res.cdn.office.net/officehub/images/content/images/unauth-refresh/mobile-app-4dc990c23b.png,25.37109375,0.6353675450762829,53640,0.0,25.37109375,25.37109375,1.0,100,1.0
linkedin-refresh-02734a460c.png,linkedin-refresh-02734a460c.png,https://res.cdn.office.net/officehub/images/content/images/linkedin-refresh-02734a460c.png,0.3076171875,0.6988904299583911,380,0.0,0.3076171875,0.3076171875,1.0,100,1.0
facebook-refresh-090a700c0f.png,facebook-refresh-090a700c0f.png,https://res.cdn.office.net/officehub/images/content/images/facebook-refresh-090a700c0f.png,0.25,0.6988904299583911,220,0.0,0.25,0.25,1.0,100,1.0
