Final Name,Image Name,Image Source,Original Size (KB),Location,Area,ByteSSIM,Final Size (KB),Worst Size (KB),Worst SSIM,Worst Resolution,SSIM,Weighted Sum
logo_highend.png,logo_highend.png,https://cdn.okezone.com/underwood/revamp/mncgroup/icon/logo_highend.png,2.44921875,0.6421568627450981,0.045652975897688144,1.0,2.44921875,2.44921875,1.0,100,1.0,1.0456529758976882
logo_travel.png,logo_travel.png,https://cdn.okezone.com/underwood/revamp/mncgroup/icon/logo_travel.png,6.5654296875,0.6421568627450981,0.04649840137727496,1.0,6.5654296875,6.5654296875,1.0,100,1.0,1.046498401377275
logo_autos.png,logo_autos.png,https://cdn.okezone.com/underwood/revamp/mncgroup/icon/logo_autos.png,7.884765625,0.6421568627450981,0.04649840137727496,1.0,7.884765625,7.884765625,1.0,100,1.0,1.046498401377275
logo_bola.png,logo_bola.png,https://cdn.okezone.com/underwood/revamp/mncgroup/icon/logo_bola.png,2.6494140625,0.6421568627450981,0.04649840137727496,1.0,2.6494140625,2.6494140625,1.0,100,1.0,1.046498401377275
logo_techno.png,logo_techno.png,https://cdn.okezone.com/underwood/revamp/mncgroup/icon/logo_techno.png,4.6083984375,0.6421568627450981,0.04649840137727496,1.0,4.6083984375,4.6083984375,1.0,100,1.0,1.046498401377275
transaksi-brimo-naik-76-3-tembus-rp1-547-triliun-ada-bri-liga-1-diharapkan-makin-merakyat-KrK82nNkjN.jpg,transaksi-brimo-naik-76-3-tembus-rp1-547-triliun-ada-bri-liga-1-diharapkan-makin-merakyat-KrK82nNkjN.jpg,https://imgapps.okezone.com/dynamic/content/2023/06/27/320/2838102/transaksi-brimo-naik-76-3-tembus-rp1-547-triliun-ada-bri-liga-1-diharapkan-makin-merakyat-KrK82nNkjN.jpg?w=500,157.7294921875,0.132994923857868,0.11903590752582391,0.9749565305193185,157.7294921875,14.8310546875,0.9146771736596933,25,1.0,1.0939924380451425
167589_medium.jpg,167589_medium.jpg,https://a.okezone.com/okz/280/videos/2023/06/27/1/167589/167589_medium.jpg,13.1708984375,0.08098417408506428,0.11903590752582391,1.0,13.1708984375,13.1708984375,1.0,100,1.0,1.1190359075258238
427582_medium.jpg,427582_medium.jpg,https://a.okezone.com/okz/200/photos/2023/06/27//92489/427582_medium.jpg,5.6669921875,0.08688154927709245,0.11903590752582391,1.0,5.6669921875,5.6669921875,1.0,100,1.0,1.1190359075258238
427586_medium.jpg,427586_medium.jpg,https://a.okezone.com/okz/200/photos/2023/06/27//92490/427586_medium.jpg,4.8740234375,0.08817985998922993,0.11903590752582391,1.0,4.8740234375,4.8740234375,1.0,100,1.0,1.1190359075258238
harga-pasaran-jay-idzes-meroket-sejak-diisukan-perkuat-timnas-indonesia-di-piala-asia-2023-P7ctuE39Yw.jpg,harga-pasaran-jay-idzes-meroket-sejak-diisukan-perkuat-timnas-indonesia-di-piala-asia-2023-P7ctuE39Yw.jpg,https://imgapps.okezone.com/dynamic/content/2023/06/27/51/2838104/harga-pasaran-jay-idzes-meroket-sejak-diisukan-perkuat-timnas-indonesia-di-piala-asia-2023-P7ctuE39Yw.jpg?w=500,150.142578125,0.13980789754535752,0.11903590752582391,1.0,150.142578125,13.396484375,0.9162533526882609,20,1.0,1.1190359075258238
167588_medium.jpg,167588_medium.jpg,https://a.okezone.com/okz/280/videos/2023/06/27/1/167588/167588_medium.jpg,11.275390625,0.0821007771371271,0.11903590752582391,1.0,11.275390625,11.275390625,1.0,100,1.0,1.1190359075258238
151970_medium.jpg,151970_medium.jpg,https://a.okezone.com/videos/2022/08/16/1/151970/151970_medium.jpg,17.357421875,0.3232971372161895,0.11903590752582391,1.0,17.357421875,17.357421875,1.0,100,1.0,1.1190359075258238
marc-marquez-marah-besar-setelah-dirumorkan-tawarkan-diri-kepada-red-bull-ktm-vUZczX2JGa.jpg,marc-marquez-marah-besar-setelah-dirumorkan-tawarkan-diri-kepada-red-bull-ktm-vUZczX2JGa.jpg,https://img.okezone.com/okz/500/content/2023/06/26/38/2837380/marc-marquez-marah-besar-setelah-dirumorkan-tawarkan-diri-kepada-red-bull-ktm-vUZczX2JGa.jpg,37.0146484375,0.16687898089171974,0.14338416133792425,1.0,37.0146484375,37.0146484375,1.0,100,1.0,1.1433841613379243
curhat-marc-marquez-usai-babak-belur-lalui-motogp-2023-saya-berada-di-titik-terendah-dalam-karier-YeifaNv47u.jpg,curhat-marc-marquez-usai-babak-belur-lalui-motogp-2023-saya-berada-di-titik-terendah-dalam-karier-YeifaNv47u.jpg,https://img.okezone.com/okz/500/content/2023/06/27/38/2837899/curhat-marc-marquez-usai-babak-belur-lalui-motogp-2023-saya-berada-di-titik-terendah-dalam-karier-YeifaNv47u.jpg,23.029296875,0.17160073356038774,0.14338416133792425,1.0,23.029296875,23.029296875,1.0,100,1.0,1.1433841613379243
marc-marquez-bantah-keras-tawarkan-diri-ke-ktm-saya-masih-berkomitmen-dengan-honda-0Kb4s75MsN.jpg,marc-marquez-bantah-keras-tawarkan-diri-ke-ktm-saya-masih-berkomitmen-dengan-honda-0Kb4s75MsN.jpg,https://img.okezone.com/okz/500/content/2023/06/27/38/2837972/marc-marquez-bantah-keras-tawarkan-diri-ke-ktm-saya-masih-berkomitmen-dengan-honda-0Kb4s75MsN.jpg,16.6953125,0.17659746562415746,0.14338416133792425,1.0,16.6953125,16.6953125,1.0,100,1.0,1.1433841613379243
liga-1-bri-ciptakan-perputaran-uang-rp9-triliun-sunarso-yakin-pendapatan-umkm-ikut-cetak-gol-fb0xFtU5Ce.jpg,liga-1-bri-ciptakan-perputaran-uang-rp9-triliun-sunarso-yakin-pendapatan-umkm-ikut-cetak-gol-fb0xFtU5Ce.jpg,https://imgapps.okezone.com/dynamic/content/2023/06/27/320/2838097/liga-1-bri-ciptakan-perputaran-uang-rp9-triliun-sunarso-yakin-pendapatan-umkm-ikut-cetak-gol-fb0xFtU5Ce.jpg?w=500,147.95703125,0.11145142079292156,0.11903590752582391,1.0344546082098414,147.95703125,13.15625,0.9146002993826499,25,1.0,1.1534905157356652
segini-harga-pasaran-saddil-ramdani-winger-timnas-indonesia-yang-main-di-sabah-fc-ZxKnAE0xoI.jpg,segini-harga-pasaran-saddil-ramdani-winger-timnas-indonesia-yang-main-di-sabah-fc-ZxKnAE0xoI.jpg,https://img.okezone.com/okz/400/content/2023/06/27/51/2838019/segini-harga-pasaran-saddil-ramdani-winger-timnas-indonesia-yang-main-di-sabah-fc-ZxKnAE0xoI.jpg,15.2548828125,0.09523117185228264,0.15371372356123955,1.0,15.2548828125,15.2548828125,1.0,100,1.0,1.1537137235612396
6-klub-yang-hampir-dapatkan-jasa-lionel-messi-nomor-1-nyaris-setim-cristiano-ronaldo-baztAqlbNv.JPG,6-klub-yang-hampir-dapatkan-jasa-lionel-messi-nomor-1-nyaris-setim-cristiano-ronaldo-baztAqlbNv.JPG,https://img.okezone.com/okz/400/content/2023/06/27/51/2838057/6-klub-yang-hampir-dapatkan-jasa-lionel-messi-nomor-1-nyaris-setim-cristiano-ronaldo-baztAqlbNv.JPG,10.396484375,0.09849624060150376,0.15371372356123955,1.0,10.396484375,10.396484375,1.0,100,1.0,1.1537137235612396
hasil-drawing-korea-open-2023-mohammad-ahsan-hendra-setiawan-hadapi-perang-saudara-anthony-ginting-mundur-VGI0rS4qhW.jpg,hasil-drawing-korea-open-2023-mohammad-ahsan-hendra-setiawan-hadapi-perang-saudara-anthony-ginting-mundur-VGI0rS4qhW.jpg,https://img.okezone.com/okz/400/content/2023/06/27/40/2838073/hasil-drawing-korea-open-2023-mohammad-ahsan-hendra-setiawan-hadapi-perang-saudara-anthony-ginting-mundur-VGI0rS4qhW.jpg,21.880859375,0.1002141982864137,0.15371372356123955,1.0,21.880859375,21.880859375,1.0,100,1.0,1.1537137235612396
6-ootd-aura-kasih-liburan-bareng-anak-bisa-jadi-inspirasi-mama-muda-tampil-modis-DPegKJzIMI.jpg,6-ootd-aura-kasih-liburan-bareng-anak-bisa-jadi-inspirasi-mama-muda-tampil-modis-DPegKJzIMI.jpg,https://img.okezone.com/okz/400/content/2023/06/27/194/2838014/6-ootd-aura-kasih-liburan-bareng-anak-bisa-jadi-inspirasi-mama-muda-tampil-modis-DPegKJzIMI.jpg,22.4140625,0.09367848970251716,0.15371372356123955,1.0,22.4140625,22.4140625,1.0,100,1.0,1.1537137235612396
hadiri-soundrenaline-2023-jared-leto-naik-privat-jet-khusus-K1fWGqRIAq.jpg,hadiri-soundrenaline-2023-jared-leto-naik-privat-jet-khusus-K1fWGqRIAq.jpg,https://imgapps.okezone.com/dynamic/content/2023/06/27/205/2838120/hadiri-soundrenaline-2023-jared-leto-naik-privat-jet-khusus-K1fWGqRIAq.jpg?w=500,166.8251953125,0.3436516264428121,0.11903590752582391,1.0969029491944073,166.8251953125,24.326171875,0.9042734091179987,40,1.0,1.2159388567202312
kLTYR52q6G.jpg,kLTYR52q6G.jpg,https://img.okezone.com/okz/200/topic/hottopic/kLTYR52q6G.jpg,8.40234375,0.12562332182585345,0.22288489916379733,1.0,8.40234375,8.40234375,1.0,100,1.0,1.2228848991637973
er3p9mOsz8.jpg,er3p9mOsz8.jpg,https://img.okezone.com/okz/200/topic/hottopic/er3p9mOsz8.jpg,9.0048828125,0.12562332182585345,0.22288489916379733,1.0,9.0048828125,9.0048828125,1.0,100,1.0,1.2228848991637973
22hikQmbVq.jpg,22hikQmbVq.jpg,https://img.okezone.com/okz/200/topic/hottopic/22hikQmbVq.jpg,7.6689453125,0.12562332182585345,0.22288489916379733,1.0,7.6689453125,7.6689453125,1.0,100,1.0,1.2228848991637973
rafael-benitez-diajak-mario-dandy-untuk-aniaya-david-ozora-7agoyv7tAs.jpg,rafael-benitez-diajak-mario-dandy-untuk-aniaya-david-ozora-7agoyv7tAs.jpg,https://imgapps.okezone.com/dynamic/content/2023/06/27/338/2838100/rafael-benitez-diajak-mario-dandy-untuk-aniaya-david-ozora-7agoyv7tAs.jpg?w=500,153.6884765625,0.11619655845307787,0.11903590752582391,1.1641044622410253,153.6884765625,16.26953125,0.9020304607926457,30,1.0,1.283140369766849
bacaan-takbiran-idul-adha-2023-lengkap-dengan-arab-latin-dan-terjemahannya-kQ1vBar3VY.jpg,bacaan-takbiran-idul-adha-2023-lengkap-dengan-arab-latin-dan-terjemahannya-kQ1vBar3VY.jpg,https://imgapps.okezone.com/dynamic/content/2023/06/27/618/2837911/bacaan-takbiran-idul-adha-2023-lengkap-dengan-arab-latin-dan-terjemahannya-kQ1vBar3VY.jpg?w=500,124.201171875,0.11377453534827166,0.11903590752582391,1.1965042192409752,124.201171875,9.4990234375,0.9159498897663622,20,1.0,1.315540126766799
duh-limbah-kotoran-sapi-timbulkan-bau-menyengat-di-pancoran-JV005pfU6n.jpg,duh-limbah-kotoran-sapi-timbulkan-bau-menyengat-di-pancoran-JV005pfU6n.jpg,https://imgapps.okezone.com/dynamic/content/2023/06/27/338/2838115/duh-limbah-kotoran-sapi-timbulkan-bau-menyengat-di-pancoran-JV005pfU6n.jpg?w=500,121.98828125,0.2890556045895851,0.11903590752582391,1.2440721428887644,121.98828125,10.197265625,0.9148264070852721,20,1.0,1.3631080504145883
kemendagri-minta-optimalkan-realisasi-apbd-yerry-tawalujan-untuk-percepat-penyerapan-anggaran-pDlG9RBE2d.jpg,kemendagri-minta-optimalkan-realisasi-apbd-yerry-tawalujan-untuk-percepat-penyerapan-anggaran-pDlG9RBE2d.jpg,https://imgapps.okezone.com/dynamic/content/2023/06/27/337/2838103/kemendagri-minta-optimalkan-realisasi-apbd-yerry-tawalujan-untuk-percepat-penyerapan-anggaran-pDlG9RBE2d.jpg?w=500,125.2783203125,0.1363163371488033,0.11903590752582391,1.306320784159467,125.2783203125,12.2138671875,0.9095458652726414,25,1.0,1.4253566916852909
berawal-dari-iseng-ayu-amalia-wijaya-tak-menyangka-bisa-jadi-influencer-Y2Bh22ijKj.jpg,berawal-dari-iseng-ayu-amalia-wijaya-tak-menyangka-bisa-jadi-influencer-Y2Bh22ijKj.jpg,https://imgapps.okezone.com/dynamic/content/2023/06/27/33/2838040/berawal-dari-iseng-ayu-amalia-wijaya-tak-menyangka-bisa-jadi-influencer-Y2Bh22ijKj.jpg?w=500,143.8349609375,0.11872394417255755,0.11903590752582391,1.3395235892761737,143.8349609375,26.716796875,0.9039212991091595,70,1.0,1.4585594968019975
